customer_id,ano_mes,dados_consumidos_gb,minutos_utilizados,sms_enviados,roaming_minutos,congestao_rede
1724,2024-08,38.71,540,76,0,baixa
1724,2024-09,26.81,812,67,0,media
1724,2024-10,30.26,2117,91,0,alta
1724,2024-11,26.29,1109,21,0,media
1724,2024-12,25.97,903,70,0,baixa
1725,2023-05,3.82,80,21,0,alta
1725,2023-06,3.32,105,19,0,alta
1725,2023-07,"0,99",40,84,0,media
1725,2023-08,2.76,87,51,0,media
1725,2023-09,16.79,131,53,0,media
1725,2023-10,2.01,73,73,0,baixa
1725,2023-11,5.62,68,36,0,alta
1725,2023-12,6.7,89,63,20,baixa
1725,2024-01,5.69,60,61,54,baixa
1725,2024-02,2.93,71,92,0,baixa
1725,2024-03,4.51,117,17,0,baixa
1725,2024-04,7.5,20,82,0,media
1725,2024-05,3.65,22,12,48,baixa
1725,2024-06,8.49,44,79,0,baixa
1725,2024-07,5.73,89,44,0,media
1725,2024-08,3.47,119,31,46,baixa
1725,2024-09,5.23,73,34,0,baixa
1725,2024-10,5.07,84,62,0,baixa
1725,2024-11,5.78,46,45,0,alta
1725,2024-12,5.58,95,18,48,media
1726,2024-02,4.54,58,3,10,media
1726,2024-03,6.09,55,36,0,media
1726,2024-04,5.22,80,36,0,media
1726,2024-05,2.54,55,26,0,baixa
1726,2024-06,4.39,77,35,0,baixa
1726,2024-07,5.81,99,39,0,alta
1726,2024-08,3.02,112,64,0,baixa
1726,2024-09,4.18,98,28,46,baixa
1726,2024-10,4.75,64,100,0,baixa
1726,2024-11,3.8,54,0,0,baixa
1726,2024-12,2.63,38,45,0,baixa
1727,2023-01,11.72,713,61,37,alta
1727,2023-02,30.35,1458,59,0,media
1727,2023-03,46.35,677,86,0,baixa
1727,2023-04,26.0,1057,58,0,baixa
1727,2023-05,23.23,968,76,0,baixa
1727,2023-06,41.56,1356,30,0,baixa
1727,2023-07,14.54,684,68,21,baixa
1727,2023-08,32.73,943,32,0,baixa
1727,2023-09,36.81,1706,68,0,baixa
1727,2023-10,23.86,1374,135,0,baixa
1727,2023-11,30.81,1144,65,0,media
1727,2023-12,143.03,1086,66,0,baixa
1727,2024-01,21.69,1376,93,0,baixa
1727,2024-02,9.48,319,52,0,alta
1727,2024-03,27.89,1120,0,0,media
1727,2024-04,7.43,541,0,0,media
1727,2024-05,36.82,1992,84,0,baixa
1727,2024-06,43.78,1279,30,0,baixa
1727,2024-07,"23,37",1689,68,28,baixa
1727,2024-08,11.39,1629,85,0,media
1727,2024-09,34.38,1354,44,0,baixa
1727,2024-10,21.95,635,9,0,baixa
1727,2024-11,31.13,951,84,0,media
1727,2024-12,22.73,394,47,0,baixa
1728,2023-01,51.16,1263,62,0,media
1728,2023-02,68.49,1087,33,0,media
1728,2023-03,54.26,1244,79,0,media
1728,2023-04,25.75,1265,72,0,media
1728,2023-05,46.74,1391,11,0,media
1728,2023-06,39.09,882,35,0,baixa
1728,2023-07,23.96,1442,108,0,media
1728,2023-08,67.16,839,108,0,media
1728,2023-09,60.6,1564,35,0,baixa
1728,2023-10,60.59,1510,108,0,baixa
1728,2023-11,79.7,1321,59,20,baixa
1728,2023-12,"91,09",1101,49,0,baixa
1728,2024-01,40.03,1215,43,0,baixa
1728,2024-02,61.77,1274,41,55,baixa
1728,2024-03,48.66,1215,47,0,baixa
1728,2024-04,45.63,850,63,0,baixa
1728,2024-05,52.09,1300,28,0,media
1728,2024-06,54.29,1474,42,0,media
1728,2024-07,38.9,1253,33,6,baixa
1728,2024-08,67.43,1214,40,0,baixa
1728,2024-09,28.9,880,24,42,media
1728,2024-10,67.63,908,56,42,baixa
1728,2024-11,66.38,1540,97,0,media
1728,2024-12,41.33,1325,109,24,baixa
1729,2023-08,3.82,51,39,0,media
1729,2023-09,8.15,87,46,51,media
1729,2023-10,3.01,115,57,0,baixa
1729,2023-11,2.04,32,47,0,baixa
1729,2023-12,3.66,140,24,0,baixa
1729,2024-01,4.13,108,34,0,baixa
1729,2024-02,3.18,51,34,0,alta
1729,2024-03,4.42,43,42,10,baixa
1729,2024-04,3.2,108,80,0,media
1729,2024-05,3.8,58,63,0,media
1729,2024-06,1.21,151,22,39,media
1729,2024-07,4.66,57,0,0,baixa
1729,2024-08,2.23,69,16,0,baixa
1729,2024-09,3.45,7,98,0,baixa
1729,2024-10,4.92,36,69,0,baixa
1729,2024-11,4.21,54,59,0,alta
1729,2024-12,3.97,41,42,0,baixa
1730,2023-05,"2,53",92,75,0,baixa
1730,2023-06,1.63,79,48,0,alta
1730,2023-07,4.94,63,65,0,baixa
1730,2023-08,3.69,105,28,0,baixa
1730,2023-09,6.14,91,57,0,baixa
1730,2023-10,2.58,82,73,0,baixa
1730,2023-11,3.52,49,42,0,baixa
1730,2023-12,0.63,85,38,0,baixa
1730,2024-01,4.43,51,69,13,baixa
1730,2024-02,2.93,57,73,59,media
1730,2024-03,8.07,137,95,0,baixa
1730,2024-04,4.38,60,18,7,media
1730,2024-05,6.67,80,22,0,baixa
1730,2024-06,1.05,117,13,0,alta
1730,2024-07,4.95,50,0,0,media
1730,2024-08,6.83,102,42,0,media
1730,2024-09,3.65,35,73,0,baixa
1730,2024-10,3.29,80,32,6,baixa
1730,2024-11,5.24,58,14,0,media
1730,2024-12,1.91,73,20,0,baixa
1731,2023-01,25.3,1201,44,30,baixa
1731,2023-02,15.1,643,47,0,baixa
1731,2023-03,31.44,1222,70,0,baixa
1731,2023-04,32.41,988,71,48,alta
1731,2023-05,25.31,537,48,0,baixa
1731,2023-06,43.93,1557,89,28,media
1731,2023-07,17.5,1486,2,0,baixa
1731,2023-08,9.95,354,67,0,alta
1731,2023-09,20.12,599,8,0,baixa
1731,2023-10,105.69,1334,9,0,baixa
1731,2023-11,29.25,1220,25,0,media
1731,2023-12,23.32,463,43,0,baixa
1731,2024-01,30.8,1268,41,40,media
1731,2024-02,19.46,1144,99,0,media
1731,2024-03,32.47,1155,2,58,alta
1731,2024-04,28.21,377,43,0,alta
1731,2024-05,16.27,1062,68,0,baixa
1731,2024-06,26.62,1555,2,0,baixa
1731,2024-07,24.5,1650,39,0,baixa
1731,2024-08,25.74,651,19,0,baixa
1731,2024-09,26.58,204,53,9,media
1731,2024-10,37.53,770,42,0,media
1731,2024-11,16.34,1020,35,0,media
1731,2024-12,22.24,1130,50,0,alta
1732,2024-03,4.58,50,19,0,baixa
1732,2024-04,1.98,58,66,0,alta
1732,2024-05,5.86,103,41,39,alta
1732,2024-06,0.45,37,65,0,baixa
1732,2024-07,4.2,84,93,0,baixa
1732,2024-08,4.04,70,30,0,alta
1732,2024-09,4.35,35,21,29,baixa
1732,2024-10,"4,61",81,24,0,media
1732,2024-11,5.58,65,0,0,alta
1732,2024-12,3.0,84,21,0,baixa
1733,2023-01,5.47,53,11,0,media
1733,2023-02,3.65,51,69,0,baixa
1733,2023-03,6.95,18,59,0,media
1733,2023-04,1.65,59,33,6,baixa
1733,2023-05,2.7,49,6,0,baixa
1733,2023-06,2.64,65,47,0,baixa
1733,2023-07,2.98,55,37,0,alta
1733,2023-08,6.5,108,72,0,media
1733,2023-09,7.23,85,67,0,baixa
1733,2023-10,2.39,124,62,0,baixa
1733,2023-11,3.34,70,33,0,media
1733,2023-12,4.39,37,51,0,alta
1733,2024-01,2.63,84,40,0,media
1733,2024-02,5.76,74,81,26,baixa
1733,2024-03,4.55,89,73,0,alta
1733,2024-04,4.26,27,75,0,baixa
1733,2024-05,2.92,6,57,0,baixa
1733,2024-06,5.73,80,34,0,baixa
1733,2024-07,3.3,34,43,0,baixa
1733,2024-08,2.33,54,25,0,alta
1733,2024-09,5.14,125,71,0,baixa
1733,2024-10,5.31,90,0,0,baixa
1733,2024-11,4.72,39,45,0,baixa
1733,2024-12,4.02,100,41,0,baixa
1734,2024-04,6.25,93,90,38,baixa
1734,2024-05,3.32,40,75,0,baixa
1734,2024-06,4.17,37,45,0,baixa
1734,2024-07,2.25,68,25,0,baixa
1734,2024-08,4.25,92,77,0,baixa
1734,2024-09,4.16,54,75,0,baixa
1734,2024-10,5.02,61,0,47,baixa
1734,2024-11,4.2,77,1,0,alta
1734,2024-12,3.26,127,49,0,baixa
1735,2023-01,3.43,121,111,54,media
1735,2023-02,4.69,113,12,30,baixa
1735,2023-03,5.49,30,94,0,baixa
1735,2023-04,5.01,45,75,0,baixa
1735,2023-05,3.22,21,39,0,baixa
1735,2023-06,"2,46",50,56,0,baixa
1735,2023-07,3.71,87,105,0,baixa
1735,2023-08,"3,67",46,54,0,media
1735,2023-09,3.84,69,14,0,alta
1735,2023-10,5.86,98,59,32,media
1735,2023-11,4.25,113,2,0,media
1735,2023-12,4.04,40,70,0,baixa
1735,2024-01,4.38,55,46,15,alta
1735,2024-02,6.4,104,68,0,media
1735,2024-03,4.66,71,41,35,media
1735,2024-04,3.04,64,34,23,alta
1735,2024-05,3.22,15,62,0,media
1735,2024-06,1.84,51,28,37,media
1735,2024-07,5.44,69,75,0,baixa
1735,2024-08,2.4,37,60,0,media
1735,2024-09,4.8,29,79,0,baixa
1735,2024-10,3.91,66,62,0,baixa
1735,2024-11,2.09,81,46,0,alta
1735,2024-12,0.91,99,48,0,baixa
1736,2023-01,16.59,449,59,0,baixa
1736,2023-02,9.12,265,60,50,media
1736,2023-03,12.18,494,6,0,media
1736,2023-04,12.95,520,78,0,baixa
1736,2023-05,9.87,297,9,0,baixa
1736,2023-06,"19,38",411,0,0,media
1736,2023-07,12.52,221,57,0,baixa
1736,2023-08,3.53,55,0,0,alta
1736,2023-09,12.09,103,100,0,media
1736,2023-10,10.33,599,2,0,baixa
1736,2023-11,11.25,286,13,0,baixa
1736,2023-12,12.2,323,40,0,media
1736,2024-01,11.04,310,39,0,media
1736,2024-02,"13,41",354,54,0,media
1736,2024-03,"14,52",241,65,0,baixa
1736,2024-04,12.8,315,42,0,baixa
1736,2024-05,11.87,345,44,0,baixa
1736,2024-06,14.06,332,107,14,baixa
1736,2024-07,9.24,360,43,51,baixa
1736,2024-08,16.09,187,21,0,baixa
1736,2024-09,14.48,176,99,0,alta
1736,2024-10,50.72,317,23,0,baixa
1736,2024-11,15.43,145,49,12,alta
1736,2024-12,9.73,258,60,0,media
1737,2023-01,6.01,9,43,0,baixa
1737,2023-02,2.44,30,47,37,media
1737,2023-03,3.5,49,65,0,baixa
1737,2023-04,1.79,119,48,0,media
1737,2023-05,2.87,61,0,0,baixa
1737,2023-06,3.29,126,52,0,media
1737,2023-07,5.25,100,37,14,media
1737,2023-08,3.83,67,66,0,media
1737,2023-09,2.38,84,57,0,baixa
1737,2023-10,3.69,66,69,0,media
1737,2023-11,3.77,32,32,0,media
1737,2023-12,2.64,114,76,0,baixa
1737,2024-01,2.4,97,16,0,baixa
1737,2024-02,1.72,14,44,0,media
1737,2024-03,4.2,113,20,5,alta
1737,2024-04,6.92,76,83,0,baixa
1737,2024-05,4.47,4,4,0,baixa
1737,2024-06,17.04,83,38,0,baixa
1737,2024-07,3.85,113,109,0,baixa
1737,2024-08,7.69,59,29,0,alta
1737,2024-09,4.37,89,76,0,baixa
1737,2024-10,0.09,66,25,0,baixa
1737,2024-11,4.53,44,65,0,baixa
1737,2024-12,3.07,36,42,0,baixa
1738,2023-01,35.44,1207,11,0,media
1738,2023-02,41.93,1270,35,0,media
1738,2023-03,26.04,819,31,0,baixa
1738,2023-04,81.11,1335,0,47,media
1738,2023-05,59.3,1526,77,0,baixa
1738,2023-06,52.75,1342,76,0,media
1738,2023-07,5.39,877,82,47,baixa
1739,2023-10,3.05,76,54,0,media
1739,2023-11,5.11,107,43,59,baixa
1739,2023-12,3.92,73,42,0,baixa
1739,2024-01,5.29,85,53,44,baixa
1739,2024-02,3.18,53,44,0,alta
1739,2024-03,5.12,50,39,0,baixa
1739,2024-04,3.79,84,0,0,baixa
1739,2024-05,2.19,28,18,0,baixa
1739,2024-06,5.99,36,0,0,baixa
1739,2024-07,4.83,79,74,43,baixa
1739,2024-08,3.88,73,68,0,baixa
1739,2024-09,4.41,60,64,0,baixa
1739,2024-10,3.52,80,63,0,baixa
1739,2024-11,3.4,67,57,10,baixa
1739,2024-12,3.02,47,36,0,media
1740,2023-01,4.05,96,105,42,baixa
1740,2023-02,3.64,66,156,0,baixa
1740,2023-03,4.57,81,76,41,media
1740,2023-04,3.88,65,38,0,media
1740,2023-05,4.04,94,31,0,baixa
1740,2023-06,2.64,93,58,0,baixa
1740,2023-07,4.6,26,53,12,baixa
1740,2023-08,3.2,36,11,0,media
1740,2023-09,"2,3",75,75,0,baixa
1740,2023-10,3.72,66,43,0,baixa
1740,2023-11,3.91,86,87,0,alta
1740,2023-12,4.05,127,82,0,media
1740,2024-01,0.62,88,27,0,media
1740,2024-02,3.07,72,41,0,baixa
1740,2024-03,6.59,84,54,0,baixa
1740,2024-04,3.42,93,66,0,baixa
1740,2024-05,4.91,107,33,14,baixa
1740,2024-06,7.66,93,37,41,media
1740,2024-07,3.15,84,43,0,baixa
1740,2024-08,7.45,59,16,0,baixa
1740,2024-09,2.32,58,33,0,baixa
1740,2024-10,6.31,45,25,0,baixa
1740,2024-11,4.46,47,57,0,baixa
1740,2024-12,5.29,79,39,0,media
1741,2023-01,5.46,288,38,0,media
1741,2023-02,15.49,512,90,0,baixa
1741,2023-03,7.07,317,16,19,baixa
1741,2023-04,9.69,209,55,0,baixa
1741,2023-05,5.13,287,63,0,baixa
1741,2023-06,18.69,440,16,0,baixa
1741,2023-07,0.4,330,67,0,baixa
1741,2023-08,12.14,232,43,0,baixa
1741,2023-09,14.31,165,50,0,media
1741,2023-10,14.63,405,40,0,baixa
1741,2023-11,8.17,331,30,0,media
1741,2023-12,12.19,408,58,0,baixa
1741,2024-01,13.22,402,92,32,media
1741,2024-02,8.54,244,72,0,media
1741,2024-03,12.18,397,67,0,baixa
1741,2024-04,2.55,310,60,57,baixa
1741,2024-05,6.01,362,31,19,baixa
1741,2024-06,4.88,390,36,0,baixa
1741,2024-07,8.48,240,38,12,alta
1741,2024-08,18.25,643,123,0,media
1741,2024-09,3.6,145,74,0,media
1741,2024-10,14.65,16,24,0,media
1741,2024-11,10.96,356,22,0,baixa
1741,2024-12,12.92,668,42,43,media
1742,2023-02,11.38,609,62,0,baixa
1742,2023-03,14.52,573,0,0,baixa
1742,2023-04,8.21,440,34,0,baixa
1742,2023-05,13.32,434,38,0,baixa
1742,2023-06,17.16,203,63,12,baixa
1742,2023-07,14.75,387,71,0,baixa
1742,2023-08,6.29,324,13,0,baixa
1742,2023-09,13.3,512,82,0,baixa
1742,2023-10,10.8,184,0,0,baixa
1742,2023-11,6.9,428,50,26,alta
1742,2023-12,8.43,255,60,0,baixa
1742,2024-01,8.95,406,43,0,media
1742,2024-02,6.74,431,60,0,baixa
1742,2024-03,10.02,276,86,0,baixa
1742,2024-04,11.52,262,0,0,baixa
1742,2024-05,14.53,571,46,15,baixa
1742,2024-06,11.12,401,49,0,media
1742,2024-07,11.7,8,62,0,alta
1742,2024-08,11.55,365,62,0,baixa
1742,2024-09,17.5,465,92,0,baixa
1742,2024-10,"14,99",254,48,42,media
1742,2024-11,15.0,386,118,0,baixa
1742,2024-12,10.51,591,44,0,media
1743,2024-03,1.29,99,47,16,baixa
1743,2024-04,3.42,139,70,0,baixa
1743,2024-05,3.39,122,33,0,baixa
1743,2024-06,3.24,67,77,0,media
1743,2024-07,2.74,71,29,0,alta
1743,2024-08,2.14,32,48,0,alta
1743,2024-09,6.83,48,30,0,alta
1743,2024-10,7.47,73,45,0,baixa
1743,2024-11,2.03,61,81,0,baixa
1743,2024-12,5.78,115,40,0,baixa
1744,2023-05,4.89,76,41,0,baixa
1744,2023-06,2.18,82,76,0,baixa
1744,2023-07,4.14,93,18,57,baixa
1744,2023-08,3.41,52,24,0,baixa
1744,2023-09,6.05,29,45,10,media
1744,2023-10,2.81,86,50,0,baixa
1745,2023-11,0.79,572,59,54,baixa
1745,2023-12,11.26,232,94,0,media
1745,2024-01,13.54,287,72,0,baixa
1745,2024-02,14.85,110,70,0,baixa
1745,2024-03,10.73,329,78,0,baixa
1745,2024-04,18.77,533,70,55,media
1745,2024-05,5.28,525,24,0,media
1745,2024-06,15.83,392,95,0,media
1745,2024-07,12.57,39,43,53,media
1745,2024-08,18.94,257,36,0,baixa
1745,2024-09,10.42,378,97,0,media
1745,2024-10,12.27,425,57,0,baixa
1745,2024-11,12.27,670,44,0,media
1745,2024-12,7.27,517,92,55,media
1746,2023-09,20.35,1172,45,0,baixa
1746,2023-10,23.99,470,58,0,baixa
1746,2023-11,8.68,1295,126,0,baixa
1746,2023-12,13.76,1287,31,0,baixa
1746,2024-01,34.09,1093,74,0,media
1746,2024-02,19.96,780,61,0,baixa
1746,2024-03,31.46,1103,65,0,media
1746,2024-04,39.63,903,110,12,media
1746,2024-05,0.31,804,35,45,baixa
1746,2024-06,12.25,1633,0,17,baixa
1746,2024-07,16.34,525,75,0,baixa
1746,2024-08,40.88,1006,23,0,baixa
1746,2024-09,23.59,1426,57,0,baixa
1746,2024-10,31.85,1225,34,0,baixa
1746,2024-11,32.33,1282,8,0,baixa
1746,2024-12,30.29,1546,67,0,baixa
1747,2023-01,3.73,92,89,0,alta
1747,2023-02,3.88,69,98,45,media
1747,2023-03,3.15,96,48,43,baixa
1747,2023-04,3.23,92,40,0,media
1747,2023-05,3.89,111,93,0,alta
1747,2023-06,5.07,88,51,0,baixa
1747,2023-07,6.9,95,18,0,alta
1747,2023-08,3.96,32,73,0,baixa
1747,2023-09,4.5,90,54,0,media
1747,2023-10,1.77,109,75,0,baixa
1747,2023-11,5.21,87,126,0,media
1747,2023-12,2.86,68,63,36,media
1747,2024-01,3.12,55,60,55,media
1747,2024-02,5.19,89,77,0,baixa
1747,2024-03,3.69,69,82,0,alta
1747,2024-04,4.74,51,50,0,baixa
1747,2024-05,1.28,16,22,27,media
1747,2024-06,4.95,48,33,0,baixa
1747,2024-07,4.05,62,64,0,baixa
1747,2024-08,4.4,50,103,0,baixa
1747,2024-09,8.79,39,81,0,media
1747,2024-10,1.6,52,5,13,baixa
1747,2024-11,6.02,46,22,0,media
1747,2024-12,4.37,20,57,0,baixa
1748,2024-02,57.79,979,56,0,baixa
1748,2024-03,45.89,1157,62,0,media
1748,2024-04,49.8,674,44,0,baixa
1748,2024-05,48.86,974,65,0,baixa
1748,2024-06,65.7,904,78,11,baixa
1748,2024-07,72.93,1320,51,0,baixa
1748,2024-08,49.0,1389,50,0,baixa
1748,2024-09,"66,77",670,56,0,baixa
1748,2024-10,48.57,1486,70,48,baixa
1748,2024-11,41.0,905,56,0,media
1748,2024-12,74.53,1217,38,0,media
1749,2024-05,9.91,225,60,0,media
1749,2024-06,11.04,392,38,0,baixa
1749,2024-07,5.19,45,56,0,baixa
1749,2024-08,13.44,256,19,0,baixa
1749,2024-09,"47,77",303,94,0,baixa
1749,2024-10,12.02,475,60,0,baixa
1749,2024-11,7.27,443,35,48,media
1749,2024-12,7.75,419,6,0,baixa
1751,2023-08,5.9,66,41,0,baixa
1751,2023-09,3.28,82,22,30,media
1751,2023-10,5.95,139,15,39,baixa
1751,2023-11,5.84,65,49,0,baixa
1751,2023-12,2.21,68,25,0,baixa
1751,2024-01,2.56,93,58,0,alta
1751,2024-02,11.22,98,66,0,alta
1751,2024-03,5.79,31,0,0,baixa
1751,2024-04,4.7,44,39,22,media
1751,2024-05,3.37,83,77,0,baixa
1751,2024-06,5.16,81,48,0,media
1751,2024-07,3.57,13,32,0,baixa
1751,2024-08,2.61,48,34,0,baixa
1751,2024-09,4.65,94,84,0,alta
1751,2024-10,2.98,103,37,0,baixa
1751,2024-11,"1,07",21,85,0,baixa
1751,2024-12,2.88,85,55,0,baixa
1752,2023-01,8.05,402,87,0,baixa
1752,2023-02,17.59,405,84,0,baixa
1752,2023-03,11.95,448,83,23,alta
1752,2023-04,5.0,77,0,0,media
1752,2023-05,9.04,441,1,0,baixa
1752,2023-06,9.87,355,37,0,media
1752,2023-07,5.64,279,7,0,alta
1752,2023-08,8.93,235,81,0,baixa
1752,2023-09,9.04,375,4,0,media
1752,2023-10,16.49,204,18,0,baixa
1752,2023-11,11.8,304,6,0,baixa
1752,2023-12,11.76,519,69,0,media
1752,2024-01,11.87,67,107,0,media
1752,2024-02,9.6,142,99,0,media
1752,2024-03,7.54,175,53,32,baixa
1752,2024-04,10.69,330,83,0,media
1752,2024-05,9.21,459,38,10,baixa
1752,2024-06,14.01,157,36,0,baixa
1752,2024-07,9.33,283,78,0,baixa
1752,2024-08,16.63,389,96,48,baixa
1752,2024-09,10.01,586,75,0,baixa
1752,2024-10,17.58,386,49,0,baixa
1752,2024-11,17.29,453,0,0,baixa
1752,2024-12,14.16,321,10,0,media
1753,2023-01,11.51,267,85,0,baixa
1753,2023-02,5.66,432,74,0,baixa
1753,2023-03,4.21,459,58,0,media
1753,2023-04,8.34,95,50,0,alta
1753,2023-05,17.34,335,61,0,baixa
1753,2023-06,16.72,404,0,0,baixa
1753,2023-07,4.24,47,55,0,baixa
1753,2023-08,12.61,386,55,0,baixa
1753,2023-09,6.89,462,12,37,media
1753,2023-10,7.73,401,46,0,media
1753,2023-11,10.5,378,56,0,baixa
1753,2023-12,8.05,423,24,0,baixa
1753,2024-01,10.72,323,70,0,baixa
1753,2024-02,15.67,281,27,11,baixa
1753,2024-03,17.37,90,31,0,baixa
1753,2024-04,9.63,141,106,0,baixa
1753,2024-05,6.88,318,61,0,baixa
1753,2024-06,13.51,65,55,0,media
1753,2024-07,12.13,297,53,0,alta
1753,2024-08,17.25,250,129,5,media
1753,2024-09,10.79,387,51,0,baixa
1753,2024-10,25.31,226,36,0,media
1753,2024-11,10.36,483,51,0,baixa
1753,2024-12,"4,54",365,64,33,baixa
1754,2024-01,2.89,67,84,0,baixa
1754,2024-02,2.35,83,67,0,alta
1754,2024-03,0.91,11,68,0,baixa
1754,2024-04,3.31,128,12,24,media
1754,2024-05,2.94,75,57,0,baixa
1754,2024-06,3.68,104,9,0,baixa
1754,2024-07,5.76,86,53,0,baixa
1754,2024-08,3.57,76,94,0,baixa
1754,2024-09,3.6,77,33,0,media
1754,2024-10,3.52,17,74,0,baixa
1754,2024-11,3.4,40,91,0,baixa
1754,2024-12,2.19,22,0,0,alta
1755,2023-09,3.85,107,25,0,baixa
1755,2023-10,2.58,93,14,0,baixa
1755,2023-11,3.98,20,50,0,baixa
1755,2023-12,3.16,56,123,0,baixa
1755,2024-01,2.66,69,95,0,baixa
1755,2024-02,17.27,88,41,0,media
1755,2024-03,6.21,91,76,33,media
1755,2024-04,12.0,66,60,0,alta
1755,2024-05,2.94,89,46,0,media
1755,2024-06,1.3,37,67,0,baixa
1755,2024-07,2.59,45,79,25,media
1755,2024-08,5.52,78,45,0,baixa
1755,2024-09,4.94,67,18,0,media
1755,2024-10,1.91,78,136,0,media
1755,2024-11,4.31,81,43,0,baixa
1755,2024-12,3.09,87,3,24,media
1756,2023-01,71.63,1431,19,0,baixa
1756,2023-02,39.03,1497,37,0,baixa
1756,2023-03,69.62,1492,84,0,baixa
1756,2023-04,77.41,1125,85,0,baixa
1756,2023-05,43.01,878,52,0,media
1756,2023-06,67.81,925,65,0,baixa
1756,2023-07,22.24,1252,37,38,alta
1756,2023-08,29.2,1551,73,0,alta
1756,2023-09,"62,79",993,52,0,baixa
1756,2023-10,29.46,1619,66,0,alta
1756,2023-11,76.78,1478,75,0,baixa
1756,2023-12,87.5,1086,0,0,baixa
1756,2024-01,86.83,1425,0,0,media
1756,2024-02,57.72,1213,51,0,alta
1756,2024-03,85.96,1505,100,0,media
1756,2024-04,74.06,1226,57,0,baixa
1756,2024-05,2.78,1254,118,0,media
1756,2024-06,60.18,1223,16,0,baixa
1756,2024-07,55.37,1436,57,0,media
1756,2024-08,57.37,614,80,15,media
1756,2024-09,51.41,1155,69,0,baixa
1756,2024-10,48.97,897,36,0,baixa
1756,2024-11,33.12,1075,50,0,baixa
1756,2024-12,89.72,817,62,0,baixa
1757,2023-10,14.02,258,3,0,media
1757,2023-11,4.93,90,76,0,baixa
1757,2023-12,15.16,324,69,0,baixa
1757,2024-01,8.23,182,42,33,baixa
1757,2024-02,13.97,498,16,44,baixa
1757,2024-03,18.1,370,28,0,media
1757,2024-04,8.9,558,4,0,alta
1757,2024-05,14.61,166,29,0,baixa
1757,2024-06,11.32,302,37,0,alta
1757,2024-07,11.72,219,42,20,media
1757,2024-08,10.84,393,52,0,baixa
1757,2024-09,17.44,178,111,0,media
1757,2024-10,23.52,208,0,44,baixa
1757,2024-11,17.48,334,46,0,media
1757,2024-12,13.85,623,39,0,alta
1758,2023-09,7.57,119,47,17,baixa
1758,2023-10,11.38,458,40,0,media
1758,2023-11,11.52,244,22,0,baixa
1758,2023-12,12.66,345,47,0,media
1758,2024-01,16.25,434,66,0,media
1758,2024-02,2.28,267,90,0,alta
1758,2024-03,11.84,531,58,0,baixa
1758,2024-04,16.15,452,49,0,baixa
1758,2024-05,4.38,240,72,0,baixa
1758,2024-06,7.37,235,63,0,baixa
1758,2024-07,12.4,336,53,0,baixa
1758,2024-08,10.78,349,42,0,alta
1758,2024-09,13.7,206,0,0,media
1758,2024-10,15.15,323,29,0,baixa
1758,2024-11,15.71,88,87,0,baixa
1758,2024-12,17.15,580,67,0,alta
1759,2024-02,4.37,34,72,0,baixa
1759,2024-03,3.05,44,9,0,media
1759,2024-04,2.61,148,21,0,baixa
1759,2024-05,4.52,50,41,0,baixa
1759,2024-06,3.28,66,4,0,baixa
1759,2024-07,6.06,68,36,0,baixa
1759,2024-08,2.5,71,61,0,media
1759,2024-09,3.31,114,65,0,alta
1759,2024-10,5.69,78,37,0,baixa
1759,2024-11,4.58,30,9,0,baixa
1759,2024-12,4.99,111,8,5,alta
1760,2023-06,"1,78",57,30,0,media
1760,2023-07,4.22,21,76,0,baixa
1760,2023-08,1.39,106,0,0,media
1760,2023-09,5.71,91,31,0,baixa
1760,2023-10,6.84,65,95,0,media
1760,2023-11,8.71,44,16,0,baixa
1760,2023-12,4.46,95,36,0,baixa
1760,2024-01,6.33,46,39,5,media
1760,2024-02,5.55,35,0,0,baixa
1760,2024-03,4.28,70,23,0,baixa
1760,2024-04,3.53,104,45,0,baixa
1760,2024-05,5.26,68,81,39,media
1760,2024-06,5.84,88,28,0,baixa
1760,2024-07,1.71,74,84,0,media
1760,2024-08,1.99,35,0,16,baixa
1760,2024-09,2.92,126,73,0,media
1760,2024-10,3.1,63,16,58,alta
1760,2024-11,14.18,84,101,20,baixa
1760,2024-12,1.75,73,84,0,baixa
1761,2023-01,1.94,55,53,59,baixa
1761,2023-02,4.45,67,113,0,media
1761,2023-03,5.84,30,87,0,media
1761,2023-04,4.84,41,18,0,baixa
1761,2023-05,5.0,104,65,0,baixa
1761,2023-06,1.57,33,26,0,alta
1761,2023-07,4.92,34,88,6,baixa
1761,2023-08,6.78,86,40,0,alta
1761,2023-09,6.84,84,63,0,media
1761,2023-10,4.53,89,75,0,media
1761,2023-11,3.5,67,51,53,baixa
1761,2023-12,5.66,71,64,0,baixa
1761,2024-01,6.25,105,49,0,baixa
1761,2024-02,5.09,85,17,41,baixa
1761,2024-03,"5,13",1,44,0,baixa
1761,2024-04,4.24,81,18,0,baixa
1762,2023-01,10.27,591,98,0,media
1762,2023-02,19.11,465,83,0,alta
1762,2023-03,13.02,177,74,0,media
1762,2023-04,14.68,340,27,0,baixa
1762,2023-05,11.02,415,91,0,baixa
1762,2023-06,7.25,342,70,0,baixa
1762,2023-07,6.85,419,31,0,baixa
1762,2023-08,1.37,45,43,0,baixa
1762,2023-09,13.82,439,69,31,baixa
1762,2023-10,9.95,480,58,51,baixa
1762,2023-11,7.29,447,72,0,baixa
1762,2023-12,13.06,126,55,0,baixa
1762,2024-01,13.85,181,38,46,baixa
