customer_id,nome,idade,genero,cidade,estado,tipo_residencia,renda_estimada
796,Cliente 796,64.0,M,Porto Alegre,RS,Casa,1240.08
797,Cliente 797,33.0,M,Belo Horizonte,MG,Casa,28817.0
798,Cliente 798,70.0,Outro,Rio de Janeiro,RJ,,2305.44
799,Cliente 799,22.0,F,Curitiba,PR,Apartamento,4489.48
800,Cliente 800,52.0,F,Sao Paulo,SP,Casa,2865.8
801,Cliente 801,29.0,M,São Paulo,SP,Casa,3806.77
802,Cliente 802,42.0,F,Recife,PE,Casa,2757.06
803,Cliente 803,69.0,M,Belo Horizonte,MG,Apartamento,2768.96
804,Cliente 804,76.0,F,Curitiba,PR,Apartamento,1961.8
805,Cliente 805,38.0,Outro,Curitiba,PR,,3362.16
806,Cliente 806,,F,Curitiba,PR,Casa,3237.25
807,Cliente 807,70.0,F,Fortaleza,CE,Apartamento,4119.0
808,Cliente 808,40.0,F,Rio de Janeiro,RJ,Apartamento,3931.55
809,Cliente 809,33.0,M,São Paulo,SP,Casa,3204.28
810,Cliente 810,74.0,Outro,Belo Horizonte,MG,Casa,1240.87
811,Cliente 811,56.0,M,Curitiba,PR,,5105.87
812,Cliente 812,,F,Sao Paulo,SP,KITNET,3372.43
813,Cliente 813,70.0,M,Sao Paulo,SP,Casa,"3619,46"
814,Cliente 814,59.0,M,Salvador,BA,Apartamento,5900.74
815,Cliente 815,75.0,M,Curitiba,PR,Casa,4862.33
816,Cliente 816,56.0,M,Sao Paulo,SP,Apartamento,4169.67
817,Cliente 817,31.0,F,Recife,PE,Apartamento,3496.54
818,Cliente 818,48.0,F,São Paulo,SP,Apartamento,3482.53
819,Cliente 819,,M,Rio de Janeiro,RJ,,3860.17
820,Cliente 820,22.0,M,Rio de Janeiro,RJ,Apartamento,4110.36
821,Cliente 821,52.0,F,Recife,PE,Casa,6067.1
822,Cliente 822,40.0,M,Belo Horizonte,MG,Apartamento,"7209,9"
823,Cliente 823,46.0,F,Sao Paulo,SP,Casa,3935.39
824,Cliente 824,60.0,F,Rio de janeiro,RJ,Casa,1351.0
825,Cliente 825,28.0,F,Sao Paulo,SP,Casa,2072.38
826,Cliente 826,35.0,F,Porto Alegre,RS,Casa,6217.25
827,Cliente 827,64.0,M,Salvador,BA,Apartamento,4577.98
828,Cliente 828,29.0,F,Recife,PE,Casa,4139.07
829,Cliente 829,26.0,M,Recife,PE,Apartamento,3249.74
830,Cliente 830,27.0,M,Recife,PE,Apartamento,1716.47
831,Cliente 831,75.0,F,Rio de janeiro,RJ,Casa,6016.68
832,Cliente 832,61.0,M,Porto Alegre,RS,Apartamento,2265.18
833,Cliente 833,34.0,F,Salvador,BA,Casa,"4593,97"
834,Cliente 834,78.0,F,Curitiba,PR,Casa,1548.95
835,Cliente 835,55.0,F,Curitiba,PR,Apartamento,3176.98
836,Cliente 836,24.0,Outro,Belo Horizonte,MG,Casa,4989.44
837,Cliente 837,63.0,M,Recife,PE,Casa,3125.46
838,Cliente 838,30.0,M,Salvador,BA,Apartamento,"2947,33"
839,Cliente 839,57.0,F,Belo Horizonte,MG,Apartamento,3515.95
840,Cliente 840,59.0,M,Recife,PE,Casa,1496.0
841,Cliente 841,26.0,F,Recife,PE,,1213.78
842,Cliente 842,67.0,F,São Paulo,SP,Apartamento,"4571,35"
843,Cliente 843,44.0,F,Recife,PE,KITNET,2866.69
844,Cliente 844,,M,Sao Paulo,SP,Casa,4559.73
845,Cliente 845,19.0,M,Rio de janeiro,RJ,Apartamento,5177.27
846,Cliente 846,22.0,M,Rio de janeiro,RJ,KITNET,5297.96
847,Cliente 847,46.0,M,Belo Horizonte,MG,Apartamento,29651.0
848,Cliente 848,54.0,F,Sao Paulo,SP,Apartamento,2453.26
849,Cliente 849,55.0,M,Rio de Janeiro,RJ,Casa,4306.38
850,Cliente 850,36.0,M,Rio de janeiro,RJ,Casa,4329.5
851,Cliente 851,25.0,M,Rio de Janeiro,RJ,Casa,6874.16
852,Cliente 852,65.0,F,Porto Alegre,RS,Casa,2138.58
853,Cliente 853,62.0,F,Sao Paulo,SP,KITNET,5252.25
854,Cliente 854,18.0,M,Rio de Janeiro,RJ,Casa,4058.41
855,Cliente 855,39.0,M,São Paulo,SP,,1039.65
856,Cliente 856,69.0,M,Salvador,BA,,2678.28
857,Cliente 857,34.0,M,Curitiba,PR,Casa,3893.79
858,Cliente 858,24.0,F,Recife,PE,Casa,943.45
859,Cliente 859,42.0,F,Curitiba,PR,KITNET,920.0
860,Cliente 860,62.0,M,Belo Horizonte,MG,,858.14
861,Cliente 861,21.0,M,São Paulo,SP,Casa,3888.7
862,Cliente 862,53.0,,Rio de janeiro,RJ,Casa,2773.0
863,Cliente 863,23.0,F,Belo Horizonte,MG,Apartamento,2570.07
864,Cliente 864,77.0,F,Belo Horizonte,MG,Apartamento,2621.57
865,Cliente 865,48.0,M,Curitiba,PR,Casa,1363.82
866,Cliente 866,36.0,F,Sao Paulo,SP,Apartamento,2815.4
867,Cliente 867,78.0,M,Rio de janeiro,RJ,Casa,1094.0
868,Cliente 868,61.0,F,Belo Horizonte,MG,Casa,5281.46
869,Cliente 869,71.0,,Recife,PE,Casa,6038.49
870,Cliente 870,56.0,M,Rio de janeiro,RJ,Casa,919.0
871,Cliente 871,44.0,M,Salvador,BA,Casa,2796.31
872,Cliente 872,27.0,M,Sao Paulo,SP,Casa,2893.98
873,Cliente 873,43.0,M,Porto Alegre,RS,Casa,3238.27
874,Cliente 874,36.0,M,Rio de janeiro,RJ,Casa,5002.3
875,Cliente 875,56.0,M,Rio de Janeiro,RJ,Casa,2800.68
876,Cliente 876,,F,Belo Horizonte,MG,,3367.62
877,Cliente 877,20.0,F,Rio de Janeiro,RJ,Casa,7968.58
878,Cliente 878,62.0,M,Sao Paulo,SP,Casa,3333.06
879,Cliente 879,30.0,Outro,São Paulo,SP,Apartamento,6149.36
880,Cliente 880,67.0,M,Rio de Janeiro,RJ,,4252.98
881,Cliente 881,45.0,,Belo Horizonte,MG,Casa,2669.44
882,Cliente 882,,M,Recife,PE,Apartamento,2418.9
883,Cliente 883,75.0,F,Recife,PE,Apartamento,3489.09
884,Cliente 884,37.0,F,Belo Horizonte,MG,Apartamento,"1810,29"
885,Cliente 885,45.0,F,Curitiba,PR,Casa,2204.2
886,Cliente 886,25.0,,Sao Paulo,SP,Apartamento,2865.41
887,Cliente 887,78.0,M,Curitiba,PR,Casa,3940.02
888,Cliente 888,58.0,,Belo Horizonte,MG,Apartamento,6239.0
889,Cliente 889,56.0,M,Salvador,BA,Apartamento,2772.57
890,Cliente 890,18.0,M,Belo Horizonte,MG,Casa,4192.28
891,Cliente 891,20.0,M,Porto Alegre,RS,Apartamento,1058.15
892,Cliente 892,30.0,F,Porto Alegre,RS,Casa,5090.43
893,Cliente 893,45.0,M,Curitiba,PR,Apartamento,20426.0
894,Cliente 894,,F,Curitiba,PR,Casa,4697.58
895,Cliente 895,74.0,F,Sao Paulo,SP,Casa,3378.61
896,Cliente 896,77.0,F,Recife,PE,Casa,3319.02
897,Cliente 897,66.0,F,São Paulo,SP,,3049.6
898,Cliente 898,42.0,M,Salvador,BA,Casa,1548.12
899,Cliente 899,73.0,M,Fortaleza,CE,Casa,1627.59
900,Cliente 900,50.0,M,Recife,PE,Casa,4754.78
901,Cliente 901,55.0,M,Belo Horizonte,MG,Apartamento,3517.91
902,Cliente 902,70.0,M,São Paulo,SP,Apartamento,3038.66
903,Cliente 903,23.0,M,Sao Paulo,SP,Casa,4165.1
904,Cliente 904,75.0,M,Rio de janeiro,RJ,Casa,3651.97
905,Cliente 905,61.0,,Recife,PE,Casa,2310.6
906,Cliente 906,62.0,F,Recife,PE,Casa,7191.49
907,Cliente 907,49.0,M,São Paulo,SP,Casa,4611.13
908,Cliente 908,62.0,F,Belo Horizonte,MG,Apartamento,3690.6
909,Cliente 909,78.0,M,Recife,PE,Casa,2729.58
910,Cliente 910,64.0,M,São Paulo,SP,Casa,"4929,14"
911,Cliente 911,38.0,F,Rio de Janeiro,RJ,Casa,2318.65
912,Cliente 912,,F,Curitiba,PR,,2192.34
913,Cliente 913,71.0,M,Porto Alegre,RS,,6039.99
914,Cliente 914,38.0,,Curitiba,PR,Apartamento,3546.01
915,Cliente 915,28.0,F,Belo Horizonte,MG,Casa,2354.98
916,Cliente 916,77.0,F,Rio de Janeiro,RJ,Casa,3508.53
917,Cliente 917,54.0,F,Recife,PE,Casa,4775.28
918,Cliente 918,53.0,F,Salvador,BA,Casa,4431.88
919,Cliente 919,52.0,M,Curitiba,PR,Apartamento,4961.39
920,Cliente 920,36.0,M,Sao Paulo,SP,Apartamento,1625.67
921,Cliente 921,37.0,M,Curitiba,PR,KITNET,4923.72
922,Cliente 922,74.0,F,Fortaleza,CE,Apartamento,3231.41
923,Cliente 923,35.0,F,Salvador,BA,Casa,3633.65
924,Cliente 924,64.0,M,Fortaleza,CE,Apartamento,5314.24
925,Cliente 925,58.0,,Fortaleza,CE,Casa,4554.09
926,Cliente 926,66.0,Outro,Sao Paulo,SP,Casa,4026.58
927,Cliente 927,31.0,F,Rio de Janeiro,RJ,Apartamento,1255.0
928,Cliente 928,32.0,F,Fortaleza,CE,Casa,3431.75
929,Cliente 929,48.0,F,Salvador,BA,Casa,2322.99
930,Cliente 930,,M,Curitiba,PR,Casa,4566.57
931,Cliente 931,70.0,F,Belo Horizonte,MG,Apartamento,4986.44
932,Cliente 932,71.0,M,Salvador,BA,Apartamento,3046.95
933,Cliente 933,71.0,F,Porto Alegre,RS,Casa,2499.44
934,Cliente 934,20.0,M,São Paulo,SP,Apartamento,5834.45
935,Cliente 935,33.0,F,Curitiba,PR,Casa,2595.28
936,Cliente 936,40.0,Outro,Sao Paulo,SP,Casa,1708.19
937,Cliente 937,74.0,M,Fortaleza,CE,Apartamento,2250.99
938,Cliente 938,28.0,F,Belo Horizonte,MG,Apartamento,2667.5
939,Cliente 939,29.0,,Fortaleza,CE,,2207.96
940,Cliente 940,27.0,F,Sao Paulo,SP,Casa,4768.09
941,Cliente 941,49.0,F,Salvador,BA,Apartamento,"1329,0"
942,Cliente 942,33.0,F,Porto Alegre,RS,Apartamento,2176.16
943,Cliente 943,25.0,M,São Paulo,SP,KITNET,3428.75
944,Cliente 944,55.0,M,Porto Alegre,RS,Casa,3815.37
945,Cliente 945,29.0,M,Curitiba,PR,Apartamento,"6037,75"
946,Cliente 946,41.0,F,Salvador,BA,Apartamento,5817.86
947,Cliente 947,45.0,M,São Paulo,SP,Casa,1098.89
948,Cliente 948,70.0,F,Rio de janeiro,RJ,Casa,968.0
949,Cliente 949,25.0,F,Porto Alegre,RS,Casa,3537.46
950,Cliente 950,75.0,F,Fortaleza,CE,Apartamento,2490.22
951,Cliente 951,45.0,F,Recife,PE,KITNET,1711.96
952,Cliente 952,53.0,,Curitiba,PR,Apartamento,3524.18
953,Cliente 953,43.0,M,Curitiba,PR,Apartamento,3846.05
954,Cliente 954,25.0,F,São Paulo,SP,Apartamento,2241.55
955,Cliente 955,75.0,F,Rio de janeiro,RJ,Casa,2563.87
956,Cliente 956,77.0,F,Belo Horizonte,MG,Casa,2356.94
957,Cliente 957,67.0,,Porto Alegre,RS,Casa,2882.76
958,Cliente 958,45.0,M,Rio de Janeiro,RJ,Casa,4312.17
959,Cliente 959,45.0,M,Belo Horizonte,MG,Casa,1883.14
960,Cliente 960,54.0,F,Curitiba,PR,Apartamento,2538.97
961,Cliente 961,58.0,M,Curitiba,PR,Casa,2901.08
962,Cliente 962,53.0,F,Sao Paulo,SP,Casa,3489.87
963,Cliente 963,44.0,F,São Paulo,SP,Casa,3913.98
964,Cliente 964,71.0,M,Recife,PE,Casa,6563.39
965,Cliente 965,34.0,F,Rio de janeiro,RJ,KITNET,4358.19
966,Cliente 966,26.0,M,Rio de Janeiro,RJ,KITNET,4393.9
967,Cliente 967,50.0,F,Belo Horizonte,MG,Apartamento,3100.08
968,Cliente 968,70.0,F,Porto Alegre,RS,Casa,2030.2
969,Cliente 969,37.0,Outro,São Paulo,SP,Apartamento,2707.68
970,Cliente 970,30.0,M,Porto Alegre,RS,Apartamento,2434.5
971,Cliente 971,45.0,F,Salvador,BA,Apartamento,4088.35
972,Cliente 972,65.0,F,Sao Paulo,SP,Casa,1023.08
973,Cliente 973,46.0,F,Rio de janeiro,RJ,Apartamento,4388.8
974,Cliente 974,30.0,F,Sao Paulo,SP,Apartamento,3324.14
975,Cliente 975,63.0,M,Curitiba,PR,Apartamento,4600.02
976,Cliente 976,52.0,M,Sao Paulo,SP,Apartamento,2414.14
977,Cliente 977,78.0,M,Rio de Janeiro,RJ,Casa,2147.95
978,Cliente 978,23.0,F,Curitiba,PR,Apartamento,2890.0
979,Cliente 979,,M,Belo Horizonte,MG,Casa,2854.03
980,Cliente 980,68.0,M,Porto Alegre,RS,Apartamento,4709.52
981,Cliente 981,,,Belo Horizonte,MG,Casa,"4695,21"
982,Cliente 982,64.0,M,Salvador,BA,Casa,6357.53
983,Cliente 983,42.0,,Curitiba,PR,Casa,2756.76
984,Cliente 984,19.0,F,Curitiba,PR,Apartamento,942.0
985,Cliente 985,27.0,F,Rio de janeiro,RJ,Casa,2885.87
986,Cliente 986,73.0,M,Curitiba,PR,Apartamento,3845.99
987,Cliente 987,47.0,M,Porto Alegre,RS,Apartamento,4571.8
988,Cliente 988,67.0,F,Rio de Janeiro,RJ,Casa,3955.41
989,Cliente 989,76.0,F,Salvador,BA,Casa,2755.58
990,Cliente 990,62.0,F,Rio de janeiro,RJ,Casa,6071.25
991,Cliente 991,22.0,M,Recife,PE,KITNET,1949.4
992,Cliente 992,72.0,F,Porto Alegre,RS,Apartamento,3088.03
993,Cliente 993,73.0,F,Rio de Janeiro,RJ,Casa,1880.14
994,Cliente 994,50.0,F,Sao Paulo,SP,Casa,3529.37
995,Cliente 995,71.0,F,Belo Horizonte,MG,Apartamento,5883.51
996,Cliente 996,18.0,F,Salvador,BA,KITNET,3288.61
997,Cliente 997,35.0,F,Fortaleza,CE,Apartamento,3297.8
998,Cliente 998,49.0,M,Porto Alegre,RS,Apartamento,956.06
999,Cliente 999,64.0,F,Belo Horizonte,MG,Casa,3069.51
1000,Cliente 1000,66.0,M,São Paulo,SP,Casa,5225.73
1001,Cliente 1001,28.0,M,Belo Horizonte,MG,Casa,3124.65
1002,Cliente 1002,38.0,M,Belo Horizonte,MG,Casa,3023.31
1003,Cliente 1003,43.0,M,Recife,PE,Casa,5158.57
1004,Cliente 1004,42.0,M,Recife,PE,Casa,3029.65
1005,Cliente 1005,39.0,M,Curitiba,PR,Casa,5438.08
1006,Cliente 1006,76.0,F,Rio de Janeiro,RJ,KITNET,1573.04
1007,Cliente 1007,44.0,Outro,Curitiba,PR,Apartamento,4516.78
1008,Cliente 1008,66.0,M,Porto Alegre,RS,Apartamento,5969.49
1009,Cliente 1009,30.0,,Curitiba,PR,Apartamento,5011.79
1010,Cliente 1010,50.0,F,Fortaleza,CE,Casa,"836,0"
1011,Cliente 1011,51.0,M,Fortaleza,CE,Apartamento,2542.55
1012,Cliente 1012,58.0,M,Porto Alegre,RS,Casa,3137.07
1013,Cliente 1013,52.0,F,Porto Alegre,RS,Apartamento,5014.93
1014,Cliente 1014,18.0,F,Salvador,BA,Casa,1502.57
1015,Cliente 1015,38.0,F,Curitiba,PR,,1971.59
1016,Cliente 1016,65.0,M,Fortaleza,CE,Casa,1092.27
1017,Cliente 1017,72.0,M,Rio de janeiro,RJ,Casa,2261.3
1018,Cliente 1018,23.0,M,Rio de janeiro,RJ,KITNET,1622.59
1019,Cliente 1019,45.0,M,Recife,PE,Casa,5896.86
1020,Cliente 1020,34.0,M,Salvador,BA,Apartamento,2528.93
1021,Cliente 1021,22.0,M,Rio de janeiro,RJ,Apartamento,4536.39
1022,Cliente 1022,48.0,F,Salvador,BA,Apartamento,3526.95
1023,Cliente 1023,22.0,Outro,São Paulo,SP,,3505.94
1024,Cliente 1024,55.0,M,Fortaleza,CE,,2612.83
1025,Cliente 1025,20.0,Outro,Curitiba,PR,Casa,4655.03
1026,Cliente 1026,70.0,M,Salvador,BA,Apartamento,3731.52
1027,Cliente 1027,40.0,F,Salvador,BA,Apartamento,3645.12
1028,Cliente 1028,54.0,M,Rio de Janeiro,RJ,Apartamento,2609.87
1029,Cliente 1029,70.0,F,Curitiba,PR,Casa,2855.34
1030,Cliente 1030,54.0,,São Paulo,SP,Apartamento,4383.37
1031,Cliente 1031,27.0,F,Rio de Janeiro,RJ,,3845.08
1032,Cliente 1032,27.0,M,Porto Alegre,RS,KITNET,3685.21
1033,Cliente 1033,36.0,F,Recife,PE,Casa,2368.94
1034,Cliente 1034,34.0,M,Fortaleza,CE,Casa,6416.16
1035,Cliente 1035,38.0,F,Sao Paulo,SP,Casa,2780.44
1036,Cliente 1036,31.0,F,Curitiba,PR,Apartamento,3454.62
1037,Cliente 1037,26.0,M,Sao Paulo,SP,Apartamento,3219.45
1038,Cliente 1038,63.0,F,Porto Alegre,RS,Casa,6432.07
1039,Cliente 1039,18.0,F,Curitiba,PR,Casa,3063.78
1040,Cliente 1040,68.0,M,São Paulo,SP,Casa,2926.49
1041,Cliente 1041,62.0,F,Rio de Janeiro,RJ,Casa,3677.47
1042,Cliente 1042,30.0,M,Salvador,BA,KITNET,2459.69
1043,Cliente 1043,21.0,F,Rio de Janeiro,RJ,Apartamento,3667.4
1044,Cliente 1044,79.0,F,Sao Paulo,SP,Casa,7057.41
1045,Cliente 1045,,F,Curitiba,PR,Apartamento,3949.54
1046,Cliente 1046,66.0,F,Belo Horizonte,MG,Casa,3894.87
1047,Cliente 1047,57.0,F,Fortaleza,CE,,2423.14
1048,Cliente 1048,49.0,M,Recife,PE,Casa,6063.81
1049,Cliente 1049,51.0,F,Salvador,BA,Casa,6408.55
1050,Cliente 1050,45.0,M,Sao Paulo,SP,Casa,4779.02
1051,Cliente 1051,48.0,F,Fortaleza,CE,Apartamento,4480.75
1052,Cliente 1052,25.0,M,Porto Alegre,RS,Apartamento,3147.85
1053,Cliente 1053,56.0,M,Salvador,BA,Apartamento,4087.01
1054,Cliente 1054,43.0,F,Fortaleza,CE,Casa,2247.26
1055,Cliente 1055,75.0,M,Curitiba,PR,Casa,1810.83
1056,Cliente 1056,51.0,F,Porto Alegre,RS,Casa,1268.96
1057,Cliente 1057,71.0,M,São Paulo,SP,Apartamento,4116.01
1058,Cliente 1058,71.0,M,Recife,PE,Casa,1432.44
1059,Cliente 1059,20.0,F,Sao Paulo,SP,Apartamento,2750.55
1060,Cliente 1060,76.0,M,Rio de janeiro,RJ,KITNET,3408.16
1061,Cliente 1061,67.0,M,Belo Horizonte,MG,KITNET,4992.94
1062,Cliente 1062,29.0,F,Rio de janeiro,RJ,Casa,2632.67
1063,Cliente 1063,18.0,M,Sao Paulo,SP,Casa,5169.91
1064,Cliente 1064,71.0,F,Salvador,BA,Casa,4908.74
1065,Cliente 1065,61.0,M,Sao Paulo,SP,Apartamento,1893.04
1066,Cliente 1066,22.0,M,Sao Paulo,SP,Apartamento,5184.24
1067,Cliente 1067,47.0,F,Curitiba,PR,Casa,3074.63
1068,Cliente 1068,47.0,M,Rio de Janeiro,RJ,Casa,2751.57
1069,Cliente 1069,76.0,M,Belo Horizonte,MG,Apartamento,3080.97
1070,Cliente 1070,74.0,M,São Paulo,SP,KITNET,3494.74
1071,Cliente 1071,34.0,M,São Paulo,SP,Casa,2877.43
1072,Cliente 1072,65.0,F,Fortaleza,CE,Apartamento,2240.46
1073,Cliente 1073,64.0,M,São Paulo,SP,Casa,2373.12
1074,Cliente 1074,40.0,F,Belo Horizonte,MG,Casa,3708.41
1075,Cliente 1075,32.0,F,Fortaleza,CE,KITNET,3259.3
1076,Cliente 1076,54.0,M,Fortaleza,CE,Apartamento,4290.96
1077,Cliente 1077,38.0,Outro,Salvador,BA,Apartamento,3578.54
1078,Cliente 1078,31.0,M,Rio de Janeiro,RJ,Casa,3615.52
1079,Cliente 1079,19.0,,Rio de janeiro,RJ,Apartamento,4389.22
1080,Cliente 1080,28.0,M,Porto Alegre,RS,Casa,5628.38
1081,Cliente 1081,68.0,F,Salvador,BA,Casa,5688.53
1082,Cliente 1082,56.0,F,Recife,PE,Apartamento,5510.61
1083,Cliente 1083,55.0,M,Rio de Janeiro,RJ,Casa,4805.67
1084,Cliente 1084,77.0,F,Rio de Janeiro,RJ,Apartamento,6628.12
1085,Cliente 1085,51.0,F,Rio de Janeiro,RJ,Apartamento,"4156,74"
1086,Cliente 1086,55.0,M,Sao Paulo,SP,Casa,3988.32
1087,Cliente 1087,67.0,M,Recife,PE,Casa,6865.88
1088,Cliente 1088,51.0,F,Salvador,BA,Casa,1497.0
1089,Cliente 1089,35.0,F,Recife,PE,Casa,"3179,16"
1090,Cliente 1090,47.0,,Rio de janeiro,RJ,Apartamento,5378.74
1091,Cliente 1091,32.0,F,Curitiba,PR,Apartamento,4970.39
1092,Cliente 1092,44.0,,Recife,PE,Casa,7348.48
1093,Cliente 1093,68.0,F,Rio de Janeiro,RJ,Casa,3661.23
1094,Cliente 1094,51.0,M,Rio de janeiro,RJ,Apartamento,2853.77
1095,Cliente 1095,69.0,M,Curitiba,PR,Apartamento,3001.87
1096,Cliente 1096,74.0,F,Belo Horizonte,MG,Casa,3977.1
1097,Cliente 1097,55.0,F,Curitiba,PR,Casa,5932.47
1098,Cliente 1098,50.0,M,Belo Horizonte,MG,Apartamento,5951.21
1099,Cliente 1099,41.0,M,São Paulo,SP,Casa,3415.98
1100,Cliente 1100,32.0,,Curitiba,PR,Casa,3879.51
1101,Cliente 1101,77.0,F,Belo Horizonte,MG,Apartamento,2582.6
1102,Cliente 1102,47.0,M,Porto Alegre,RS,Apartamento,2739.18
1103,Cliente 1103,72.0,F,Rio de Janeiro,RJ,Apartamento,5069.39
1104,Cliente 1104,59.0,M,Sao Paulo,SP,Apartamento,5903.32
1105,Cliente 1105,68.0,M,Curitiba,PR,Apartamento,2454.07
1106,Cliente 1106,34.0,M,Fortaleza,CE,Casa,3864.43
1107,Cliente 1107,22.0,M,Recife,PE,Casa,3135.38
1108,Cliente 1108,46.0,F,Belo Horizonte,MG,Casa,4795.81
1109,Cliente 1109,21.0,M,Salvador,BA,Casa,2917.23
1110,Cliente 1110,27.0,F,Belo Horizonte,MG,Apartamento,1060.0
1111,Cliente 1111,73.0,F,Curitiba,PR,KITNET,5005.54
1112,Cliente 1112,34.0,M,Belo Horizonte,MG,,3044.77
1113,Cliente 1113,27.0,F,Rio de janeiro,RJ,Apartamento,3200.83
1114,Cliente 1114,34.0,F,Salvador,BA,Casa,4153.38
1115,Cliente 1115,77.0,F,Curitiba,PR,Casa,4029.25
1116,Cliente 1116,37.0,M,Sao Paulo,SP,Apartamento,4184.18
1117,Cliente 1117,41.0,F,Rio de janeiro,RJ,Apartamento,1055.4
1118,Cliente 1118,22.0,F,Salvador,BA,Apartamento,4334.46
1119,Cliente 1119,51.0,M,Recife,PE,Apartamento,1030.0
1120,Cliente 1120,23.0,M,Fortaleza,CE,Apartamento,4654.35
1121,Cliente 1121,70.0,F,Recife,PE,Apartamento,5177.57
1122,Cliente 1122,19.0,F,Belo Horizonte,MG,Casa,1447.22
1123,Cliente 1123,30.0,M,Belo Horizonte,MG,Apartamento,3992.65
1124,Cliente 1124,79.0,F,São Paulo,SP,KITNET,5085.77
1125,Cliente 1125,60.0,M,Salvador,BA,Casa,2826.49
1126,Cliente 1126,60.0,F,Belo Horizonte,MG,Apartamento,4510.45
1127,Cliente 1127,65.0,M,São Paulo,SP,Casa,1053.0
1128,Cliente 1128,28.0,F,Recife,PE,,5147.29
1129,Cliente 1129,68.0,M,São Paulo,SP,Casa,3544.99
1130,Cliente 1130,64.0,M,Recife,PE,Apartamento,3113.26
1131,Cliente 1131,74.0,M,Curitiba,PR,Casa,4976.06
1132,Cliente 1132,40.0,M,Belo Horizonte,MG,Apartamento,6093.93
1133,Cliente 1133,72.0,F,Rio de janeiro,RJ,Casa,4228.57
1134,Cliente 1134,33.0,M,Recife,PE,Casa,5913.07
1135,Cliente 1135,48.0,F,Fortaleza,CE,Casa,1170.08
1136,Cliente 1136,28.0,M,Rio de janeiro,RJ,KITNET,4498.92
1137,Cliente 1137,71.0,M,Rio de janeiro,RJ,Casa,3301.99
1138,Cliente 1138,33.0,M,Recife,PE,Casa,2317.67
1139,Cliente 1139,25.0,M,Belo Horizonte,MG,Apartamento,1128.0
1140,Cliente 1140,21.0,M,Rio de Janeiro,RJ,Apartamento,4417.68
1141,Cliente 1141,57.0,M,Sao Paulo,SP,KITNET,4812.94
1142,Cliente 1142,21.0,F,São Paulo,SP,Casa,5513.03
1143,Cliente 1143,73.0,M,Belo Horizonte,MG,Apartamento,5264.74
1144,Cliente 1144,42.0,F,Curitiba,PR,Casa,2342.44
1145,Cliente 1145,20.0,F,São Paulo,SP,Casa,5436.06
1146,Cliente 1146,49.0,M,Recife,PE,Apartamento,5594.52
1147,Cliente 1147,20.0,F,Fortaleza,CE,Apartamento,"3110,02"
1148,Cliente 1148,44.0,,Rio de Janeiro,RJ,Apartamento,3542.64
1149,Cliente 1149,46.0,F,Sao Paulo,SP,Casa,2098.77
1150,Cliente 1150,49.0,F,Belo Horizonte,MG,Casa,5721.33
1151,Cliente 1151,67.0,M,Fortaleza,CE,Casa,1232.32
1152,Cliente 1152,78.0,F,Salvador,BA,,4302.46
1153,Cliente 1153,75.0,F,Rio de Janeiro,RJ,Casa,2604.76
1154,Cliente 1154,68.0,F,Rio de janeiro,RJ,Casa,1838.22
1155,Cliente 1155,36.0,,Rio de Janeiro,RJ,Casa,1096.0
1156,Cliente 1156,38.0,M,Porto Alegre,RS,Apartamento,3176.89
1157,Cliente 1157,22.0,M,Fortaleza,CE,Casa,1603.12
1158,Cliente 1158,35.0,F,Porto Alegre,RS,KITNET,3584.63
1159,Cliente 1159,45.0,F,Porto Alegre,RS,Casa,6154.01
1160,Cliente 1160,59.0,M,Belo Horizonte,MG,KITNET,3799.26
1161,Cliente 1161,78.0,M,Rio de Janeiro,RJ,Casa,6495.92
1162,Cliente 1162,39.0,M,Belo Horizonte,MG,Apartamento,2026.59
1163,Cliente 1163,38.0,M,Curitiba,PR,KITNET,1578.59
1164,Cliente 1164,23.0,F,Belo Horizonte,MG,Casa,1959.48
1165,Cliente 1165,18.0,F,Fortaleza,CE,,3402.35
1166,Cliente 1166,22.0,M,Sao Paulo,SP,Casa,7584.42
1167,Cliente 1167,58.0,M,Curitiba,PR,KITNET,1006.83
1168,Cliente 1168,29.0,M,Sao Paulo,SP,Apartamento,4429.49
1169,Cliente 1169,43.0,M,Rio de Janeiro,RJ,Casa,2450.05
1170,Cliente 1170,63.0,F,Rio de janeiro,RJ,Casa,3164.3
1171,Cliente 1171,51.0,,Salvador,BA,Casa,1612.97
1172,Cliente 1172,66.0,F,Porto Alegre,RS,Casa,4818.71
1173,Cliente 1173,31.0,M,Fortaleza,CE,Casa,3434.11
1174,Cliente 1174,43.0,F,Sao Paulo,SP,Casa,5131.18
1175,Cliente 1175,62.0,F,Salvador,BA,Casa,3762.87
1176,Cliente 1176,44.0,F,São Paulo,SP,Apartamento,"809,0"
1177,Cliente 1177,26.0,F,Belo Horizonte,MG,Casa,5144.81
1178,Cliente 1178,43.0,M,Porto Alegre,RS,Casa,1245.0
1179,Cliente 1179,74.0,M,Sao Paulo,SP,Apartamento,1029.0
1180,Cliente 1180,64.0,M,Curitiba,PR,Casa,2124.2
1181,Cliente 1181,74.0,M,Fortaleza,CE,Casa,2144.22
1182,Cliente 1182,39.0,M,Belo Horizonte,MG,Casa,5594.03
1183,Cliente 1183,64.0,F,Recife,PE,KITNET,3243.27
1184,Cliente 1184,73.0,F,Salvador,BA,Apartamento,5371.08
